file_id|series_id|slug_title|title
d|G6QW5X836|dimension-high-school|Dimension High School
d|G4PH0WE7E|dimension-w|Dimension W
d|GKEH2G8ZJ|dirty-pair|Dirty Pair
d|GY0XXX2P6|disgaea|Disgaea
d|GYZXDZGX6|divine-gate|Divine Gate
d|G6491E5ZY|dna2|DNA^2
d|GEXH3W4JP|do-it-yourself|Do It Yourself!!
d|G6J0EEP0R|do-you-love-your-mom-and-her-two-hit-multi-target-attacks|Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?
d|GVDHX853V|doctor-elise-the-royal-lady-with-the-lamp|Doctor Elise: The Royal Lady with the Lamp
d|GR9PXEN46|dog--scissors|Dog & Scissors
d|G64G29DER|dogezai-tried-asking-while-kowtowing|<DOGEZA>I Tried Asking While Kowtowing.
d|G679D84KY|domestic-girlfriend|Domestic Girlfriend
d|GYPP7D7JY|dont-call-us-a-junk-game|Don't Call Us A JUNK GAME!
d|G3KHEV3NN|dont-hurt-me-my-healer|Don't Hurt Me, My Healer!
d|GQWH0M455|dont-toy-with-me-miss-nagatoro|DON'T TOY WITH ME, MISS NAGATORO
d|GYVNEWNZ6|donyatsu|Donyatsu
d|GRJ00ZP4Y|double-decker-doug--kirill|DOUBLE DECKER! DOUG & KIRILL
d|GG5H5XK0J|dr-ramune--mysterious-disease-specialist-|Dr. Ramune -Mysterious Disease Specialist-
d|GYEXQKJG6|dr-stone|Dr. STONE
d|G8DHV7W21|dragon-ball|Dragon Ball
d|G4PH0WXXM|dragon-ball-gt|Dragon Ball GT
d|GR19V7816|dragon-ball-super|Dragon Ball Super
d|G9VHN9PPW|dragon-ball-z|Dragon Ball Z
d|GYMGD32GY|dragon-collection|DRAGON COLLECTION
d|G6P85GMM6|dragon-crisis|Dragon Crisis
d|G4PH0WXD4|dragon-goes-house-hunting|Dragon Goes House-Hunting
d|GYXM79M56|dragon-quest-the-adventure-of-dai|DRAGON QUEST The Adventure of Dai
d|GDKHZEJN0|dragon-raja--the-blazing-dawn-|Dragon Raja -The Blazing Dawn-
d|G6MG20446|dragonar-academy|Dragonar Academy
d|GY2PQ04PY|dragonaut--the-resonance-|Dragonaut -THE RESONANCE-
d|G63V7VN4Y|dramatical-murder|DRAMAtical Murder
d|GR8VJW7WR|dream-festival|DREAM FESTIVAL!
d|G62487M9Y|dropkick-on-my-devil|Dropkick on My Devil!
d|GEXH3WK40|dropout-idol-fruit-tart|Dropout Idol Fruit Tart
d|GNVHKNG1Q|drowning-sorrows-in-raging-fire|Drowning Sorrows in Raging Fire
d|GDKHZEN80|drug-store-in-another-world---the-slow-life-of-a-cheat-pharmacist|Drug Store in Another World - The Slow Life of a Cheat Pharmacist
e|G6Z437QXR|eagle-talon-golden-spell|EAGLE TALON ~Golden Spell~
e|GRJ07DM5Y|earl-and-fairy|Earl and Fairy
e|GR0X0P1VY|eat-man|EAT-MAN
e|GRZJ073V6|eat-man-98|EAT-MAN '98
e|GY8DDD58Y|eden-of-the-east|Eden of the East
e|G79H23XJJ|edens-zero|EDENS ZERO
e|GRDK118DY|eiken|Eiken
e|G4PH0WEZP|el-cazador-de-la-bruja|El Cazador de la Bruja
e|G69PZJX0Y|el-hazard-the-wanderers|El-Hazard: The Wanderers
e|GYP83KPJY|eldlive|elDLIVE
e|GYE5Z5JNR|elegant-yokai-apartment-life|Elegant Yokai Apartment Life
e|G69VK484Y|elemental-gelade|Elemental Gelade
e|GYW4455K6|emma-a-victorian-romance|Emma: A Victorian Romance
e|G649D0KPY|endride|Endride
e|GRP52G1JR|endro|ENDRO!
e|GJ0H7Q8J0|engage-kiss|Engage Kiss
e|GXJHM3P49|ensemble-stars|Ensemble Stars
e|GYGG92K7Y|erased|ERASED
e|GYQ42D876|ergo-proxy|Ergo Proxy
e|GRQ40V31Y|eromanga-sensei|Eromanga Sensei
e|GG5H5XEGG|estab-life-great-escape|ESTAB LIFE: Great Escape
e|G6Q4Q41ZR|etotama|ETOTAMA
e|GYWE82VMY|eureka-seven-ao|Eureka Seven AO
e|GQWH0MP75|eureka-seven-hi-evolution|Eureka Seven Hi-Evolution
e|G6E5098GY|evil-or-live|EVIL OR LIVE
e|GQWH0MX7Q|ex-arm|EX-ARM
e|G6MGX3DG6|excel-saga|Excel Saga
e|G6248J99Y|extra-olympia-kyklos|Extra Olympia Kyklos
e|G3KHEVQQG|extreme-hearts|Extreme Hearts
e|GRE5KGN36|eyeshield-21|Eyeshield 21
f|GW4HM757E|fafner|Fafner
f|G1XHJV2DX|fairies-album|Fairies Album
f|G79H230EM|fairy-gone|Fairy gone
f|GYZXQWMV6|fairy-musketeers|Fairy Musketeers
f|GMEHME7NJ|fairy-princess-minky-momo|Fairy Princess Minky Momo
f|G1XHJV873|fairy-ranmaru|Fairy Ranmaru
f|G6DQDD3WR|fairy-tail|Fairy Tail
f|GR1XP20GR|fan-chronicles-a-crunchyroll-documentary-series|Fan Chronicles: A Crunchyroll Documentary Series
f|G65PV1NE6|fan-service|Fan Service
f|GMEHME4QD|fanfare-of-adolescence|Fanfare of Adolescence
f|G79H230JM|fantasia-sango---realm-of-legends|Fantasia Sango - Realm of Legends
f|GDKHZE431|farewell-my-dear-cramer|Farewell, My Dear Cramer
f|GRQ4Z4XQY|fastest-finger-first|Fastest Finger First
f|GXJHM397N|fategrand-carnival|Fate/Grand Carnival
f|GR24JZ886|fategrand-order-absolute-demonic-front-babylonia|Fate/Grand Order Absolute Demonic Front: Babylonia
f|G3KHEV0M2|fategrand-order-the-stage---the-grand-temple-of-time-solomon-ars-nova|Fate/Grand Order THE STAGE - The Grand Temple of Time: Solomon Ars Nova
f|GRDQV79DY|fatekaleid-liner-prisma-illya|Fate/kaleid liner PRISMA ILLYA
f|GY8V11X7Y|fatestay-night|Fate/stay night
f|GRJQ04Z3Y|fatezero|Fate/Zero
f|GZJH3DPM1|fena-pirate-princess|Fena: Pirate Princess
f|GYG57JWEY|fight-league-gear-gadget-generators|Fight League: Gear Gadget Generators
f|GYQWNXPZY|fire-force|Fire Force
f|G0XHWM1MK|firefighter-daigo-rescuer-in-orange|Firefighter Daigo: Rescuer in Orange
f|GY3VGKV9R|first-love-monster|FIRST LOVE MONSTER
f|GR79P2NJ6|fist-of-the-blue-sky-regenesis|Fist of the Blue Sky: Regenesis
f|G6752ZK3R|fist-of-the-north-star|Fist of the North Star
f|GY09GKE2Y|flame-of-recca|Flame of Recca
f|GRDK3DD4Y|flcl|FLCL
f|G69P31P9Y|flesh-for-the-beast-tsukikos-curse|Flesh for the Beast: Tsukiko's Curse
f|GZJH3D858|fluffy-paradise|Fluffy Paradise
f|G65VE2G36|flying-witch|Flying Witch
f|GY49PDGVR|folktales-from-japan|Folktales from Japan
f|G6GG91P26|food-wars-shokugeki-no-soma|Food Wars! Shokugeki no Soma
f|GYGGKQ88Y|forest-fairy-five|FOREST FAIRY FIVE
f|GRZXZ9EGY|fractale|Fractale
f|G64PPXMZR|frankenstein-family|Frankenstein Family
f|GXJHM378Z|freakangels|FreakAngels
f|GRDQV2VWY|free---iwatobi-swim-club|Free! - Iwatobi Swim Club
f|GRDQE71GY|freezing|Freezing
f|GG5H5XQX4|frieren-beyond-journeys-end|Frieren: Beyond Journey's End
f|G6ZJMGEXY|fruits-basket|Fruits Basket
f|GQWH0M7VP|fruits-basket-2001|Fruits Basket (2001)
f|G1XHJVE5K|full-dive-this-ultimate-next-gen-full-dive-rpg-is-even-shittier-than-real-life|Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!
f|GR2PQ9K0R|full-metal-panic|Full Metal Panic!
f|G6VN78NXR|full-metal-panic-fumoffu|Full Metal Panic? Fumoffu
f|GR4PVDGEY|full-metal-panic-invisible-victory|Full Metal Panic! Invisible Victory
f|GRDK9DE1Y|full-metal-panic-the-second-raid|Full Metal Panic! The Second Raid
f|GRGGPG93R|fullmetal-alchemist-brotherhood|Fullmetal Alchemist: Brotherhood
f|GRGG932PR|fushigi-yugi|Fushigi Yugi
f|GRX038W06|fushigi-yugi-eikoden|Fushigi Yugi: Eikoden
f|G24H1NJE2|futsal-boys|Futsal Boys!!!!!
f|GY5VKE9EY|future-card-buddyfight|Future Card Buddyfight
f|GRJQNG8XY|fuuka|Fuuka
f|GMEHMEWK0|fuuto-pi|FUUTO PI
g|GRNQVWWJR|ga-geijutsuka-art-design-class|GA Geijutsuka Art Design Class
g|G6ZXZD93R|ga-rei-zero|Ga-Rei-Zero
g|GR09WNG7R|gabriel-dropout|Gabriel DropOut
g|GY24KV85R|gad-guard|Gad Guard
g|GR193JZE6|gakuen-alice|Gakuen Alice
g|G64901MJY|gakuen-handsome|Gakuen Handsome
g|GMEHME7EJ|gakuen-heaven|Gakuen Heaven
g|G4PH0WEDW|gal--dino|Gal & Dino
g|GYQ4M8016|galaxy-express-999|Galaxy Express 999
g|GR5V1JKGR|gamers|GAMERS!
g|GKEH2G87N|ganbare-doukichan|GANBARE DOUKICHAN
g|G6MG10376|gankutsuou|Gankutsuou
g|G6P8918Q6|gantz|GANTZ
g|GR49G1GE6|gargantia-on-the-verdurous-planet|Gargantia on the Verdurous Planet
g|GRVN7ZW3Y|garo--vanishing-line-|GARO -VANISHING LINE-
g|GR5VMPM5R|garo-crimson-moon|GARO: CRIMSON MOON
g|G609X0846|gdgd-fairies|gdgd Fairies
g|GR2P8QV2R|gdgd-mens-party|gdgd men's party
g|G6MEK122R|gegege-no-kitaro|GeGeGe no Kitaro
g|GW4HM758E|gekidol|Gekidol
g|G24H1NW50|genesis-climber-mospeada|Genesis Climber MOSPEADA
g|GYKKD90MY|genie-family-2020|Genie Family 2020
g|GYGGVJQ5Y|genshiken-second-season|Genshiken Second Season
g|GRNQJ5Z9R|ghastly-prince-enma-burning-up|Ghastly Prince Enma Burning Up
g|G9VHN978M|ghost-hunt|Ghost Hunt
g|GYDKQX9Z6|ghost-in-the-shell-arise|Ghost in the Shell: Arise
g|G6MGP0K46|ghost-stories|Ghost Stories
g|G63VE554Y|giant-gorg|Giant Gorg
g|GR3K2EXXR|gibiate|GIBIATE
g|G6NQJ2ZZ6|gifu-dodo-kanetsugu-and-keiji|Gifu Dodo!! Kanetsugu and Keiji
g|G649G581Y|gingitsune-messenger-fox-of-the-gods|Gingitsune: Messenger Fox of the Gods
g|GYQ4MKDZ6|gintama|Gintama
g|GY19NQ2QR|girl-friend-beta|Girl Friend BETA
g|GEXH3WP97|girlfriend-girlfriend|Girlfriend, Girlfriend
g|G6VN7WW0R|girls-bravo|Girls Bravo
g|GW4HM7GQX|girls-frontline|Girls' Frontline
g|GYG5XKQ1Y|girly-air-force|Girly Air Force
g|GRG5WWD4R|given|given
g|G8DHV7D17|given-drama|given (Drama)
g|GYP8PPDGY|gj-club|GJ CLUB
g|GY8D2D88Y|glass-fleet|Glass Fleet
g|GRWEXQEER|glass-mask|Glass Mask
g|G9VHN9P7W|gleipnir|Gleipnir
g|GVDHX8VN5|gloomy-the-naughty-grizzly|GLOOMY THE NAUGHTY GRIZZLY
g|GR3VK50W6|go-lion|Go Lion
g|G6VDMN306|goblin-slayer|GOBLIN SLAYER
g|GRDQNDVZY|god-eater|God Eater
g|G6JQ1MW8R|god-mars|God Mars
g|GZJH3D0K2|god-mazinger|GOD MAZINGER
g|G0XHWM1Q0|gods-games-we-play|Gods' Games We Play
g|GR19N7DV6|golden-boy|Golden Boy
g|GY8DWQN5Y|golden-kamuy|Golden Kamuy
g|GYJQGMNX6|good-luck-girl|Good Luck Girl
g|G8DHVNJ5V|good-luck-ninomiya-kun|Good Luck! Ninomiya-kun
g|GYG5GW91Y|gosick|Gosick
g|GRZJ0M446|granbelm|GRANBELM
g|GRVN4W13Y|granblue-fantasy-the-animation|GRANBLUE FANTASY: The Animation
g|GYEMEVGVR|grand-blues|Grand Blues!
g|GW4HM7W99|grandpa-and-grandma-turn-young-again|Grandpa and Grandma Turn Young Again
g|GYW4HPEK1|gravion|Gravion
g|G9VHN9DXX|gravitation|Gravitation
g|GJ0H7QG4K|great-pretender-razbliuto|GREAT PRETENDER razbliuto
g|GRVNX917Y|grimgar-ashes-and-illusions|Grimgar, Ashes and Illusions
g|G679ZQKKY|grimms-notes-the-animation|Grimms Notes the Animation
g|G9VHN97GM|ground-control-to-psychoelectric-girl|Ground Control to Psychoelectric Girl
g|GRVNE7N4Y|group-watch|Group Watch
g|GRQ4QG4GY|gto---the-animation|GTO - The Animation
g|GZJH3D0N5|guilty-crown|Guilty Crown
g|GY8VK5G8Y|gun-x-sword|Gun X Sword
g|GZJH3D8D8|gunbuster|Gunbuster
g|GY09GJ77Y|gunbuster-2|Gunbuster 2
g|GY9VDNJ0R|gundam-build-divers|Gundam Build Divers
g|G6Q40NG1R|gundam-build-fighters|Gundam Build Fighters
g|GY197VD9R|gungrave|Gungrave
g|GDKHZEPP3|gunmachan|GUNMACHAN
g|GYZX14J96|gunslinger-girl|Gunslinger Girl
g|GY75KPZ56|gunslinger-stratos|Gunslinger Stratos
g|GRVDWZZ4R|gurazeni-money-pitch|Gurazeni: Money Pitch
g|GR097JN7R|gurren-lagann|Gurren Lagann
g|GR9P7JMV6|guyver-the-bioboosted-armor|Guyver: The Bioboosted Armor
g|GXYZ123|gxyz123|GXYZ123
h|GY8VJKNGY|h2o-footprints-in-the-sand|H2O: Footprints in the Sand
h|GYX0PN4MR|haganai|Haganai
h|GY8VM8MWY|haikyu|Haikyu!!
h|GW4HM7N7X|hajime-no-ippo-the-fighting|Hajime No Ippo: The Fighting!
h|GR4PQX0WY|hakata-mentai-pirikarako-chan|Hakata Mentai! Pirikarako-chan
h|GYJQG29X6|hakata-tonkotsu-ramens|Hakata Tonkotsu Ramens
h|G6MGP0V26|hakone-chan|Hakone-chan
h|GDKHZE2Q7|hakuoki-demon-of-the-fleeting-blossom|Hakuoki ~Demon of the Fleeting Blossom~
h|GZJH3DXQD|hakuoki-demon-of-the-fleeting-blossom-drama|Hakuoki ~Demon of the Fleeting Blossom~ (Drama)
h|GY9P7JN9R|hakyu-hoshin-engi|HAKYU HOSHIN ENGI
h|GY5VJN1DY|hamatora|Hamatora
h|GYW4W70M6|hana-yori-dango-boys-over-flowers|Hana Yori Dango (Boys Over Flowers)
h|G8DHV7EEG|hanabichan-the-girl-who-popped-out-of-the-game-world|Hanabichan ~The girl who popped out of the game world~
h|G6E5XJ59Y|hanasakeru-seishonen|Hanasakeru Seishonen
h|GR9PVW336|hanasaku-iroha|Hanasaku Iroha
h|GR2P1Z08R|hanayamata|HaNaYaMaTa
h|G6DQM178R|hand-shakers|Hand Shakers
h|GVDHX09WV|handa-kun|Handa-kun
h|G9VHN97MP|handyman-fellow-jellyfish|Handyman Fellow Jellyfish
h|GMEHME849|handyman-saitou-in-another-world|Handyman Saitou in another world
h|GRZJXKN86|hanebado|HANEBADO!
h|GYWE27EJY|happiness|Happiness!
h|GR09G930R|happy-tree-friends|Happy Tree Friends
h|GG5H5X002|harem-in-the-labyrinth-of-another-world|Harem in the Labyrinth of Another World
h|G79H23ZD5|harmonquest|HarmonQuest
h|G65PV3GK6|harukana-receive|Harukana Receive
h|G0XHWM4D8|hatena-illusion|Hatena Illusion
h|GR9PV4V06|hayate-the-combat-butler|Hayate the Combat Butler!
h|GYQ4MG4P6|hayate-the-combat-butler-season-1--2|Hayate the Combat Butler! (Season 1 & 2)
h|GXJHM37WP|healer-girl|Healer Girl
h|GY9V4N8ER|healin-good-precure|Healin' Good Precure
h|GR75391ZY|heat-guy-j|Heat Guy J
h|G79H23XX8|heaven-officials-blessing|Heaven Official's Blessing
h|G0XHWMV4G|heavens-design-team|Heaven's Design Team
h|GR79V3VN6|heavens-lost-property|Heaven's Lost Property
h|G6P8ZPGK6|hell-girl-fourth-twilight|Hell Girl: Fourth Twilight
h|GJ0H7Q5ZJ|hells-paradise|Hell's Paradise
h|G649DPXQY|hellsing|Hellsing
h|GYWEQ4Q3Y|hellsing-ultimate|Hellsing Ultimate
h|GQWH0MX4W|hensuki---are-you-willing-to-fall-in-love-with-a-pervert-as-long-as-shes-a-cutie|Hensuki - Are you willing to fall in love with a pervert, as long as she’s a cutie?
h|GYGG7GD4Y|hero-tales|Hero Tales
h|GYJQV0Q26|herobank|HEROBANK
h|G8DHV74PV|heroic-age|Heroic Age
h|G0XHWM023|heroines-run-the-show|Heroines Run the Show
h|G6Q4WP11R|heroman|HEROMAN
h|GY5P0K48Y|hetalia|Hetalia
h|G6X04JEPY|heybot|HEYBOT!
h|GXJHM3NW5|higehiro-after-being-rejected-i-shaved-and-took-in-a-high-school-runaway|Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway
h|G8DHV74W5|high-card|HIGH CARD
h|G4PH0WMEX|high-guardian-spice|High Guardian Spice
h|GR2P21J9R|high-school-dxd|High School DxD
h|GYXJKGDN6|high-school-prodigies-have-it-easy-even-in-another-world|High School Prodigies Have It Easy Even In Another World
h|GZJH3D879|highspeed-toile|HIGHSPEED Étoile
h|G4PH0WXEM|higurashi-when-they-cry---gou|Higurashi: When They Cry - GOU
h|G69PV5EVY|hikakin-beatbox|Hikakin Beatbox
h|GYK53VPPR|himegoto|Himegoto
h|GYG5VG03Y|himote-house-a-share-house-of-super-psychic-girls|HIMOTE HOUSE: A share house of super psychic girls
h|GRX0ZKZK6|hina-logic---from-luck--logic|Hina Logic - from Luck & Logic
h|G6E58N5VY|hinako-note|Hinako Note
h|GR79PWJ16|hinamatsuri|HINAMATSURI
h|G60X7D34R|hinomaru-sumo|Hinomaru Sumo
h|G63VMXEQY|hitori-no-shita---the-outcast|Hitori No Shita - The Outcast
h|GYEX47296|hitoribocchi-no-marumaruseikatsu|Hitoribocchi no Marumaruseikatsu
h|GJ0H7QGPK|hokkaido-gals-are-super-adorable|Hokkaido Gals Are Super Adorable!
h|GRZJXGX46|holmes-of-kyoto|Holmes of Kyoto
h|GRE51QMX6|holy-knight|Holy Knight
h|GYNVWN4GR|honey-and-clover|Honey and Clover
h|G9VHN9P43|horimiya|Horimiya
h|G4PH0WXMM|hortensia-saga|Hortensia SAGA
h|G1XHJV3MV|how-a-realist-hero-rebuilt-the-kingdom|How a Realist Hero Rebuilt the Kingdom
h|GRZJ1PK86|how-clumsy-you-are-miss-ueno|How clumsy you are, Miss Ueno.
h|GP5HJ80VJ|how-heavy-are-the-dumbbells-you-lift|How Heavy Are the Dumbbells You Lift?
h|GYZJXWWGR|how-not-to-summon-a-demon-lord|How Not to Summon a Demon Lord
h|GRDQPN8KY|how-to-keep-a-mummy|How to Keep a Mummy
h|GY5VX7QEY|hundred|Hundred
h|GY3VKX1MR|hunter-x-hunter|Hunter x Hunter
h|GYQ4WQ976|hyakko|Hyakko
h|G609QXV76|hybrid-x-heart-magias-academy-ataraxia|Hybrid x Heart Magias Academy Ataraxia
h|G6P585256|hyouka|Hyouka
h|GY3VZ8KXR|hyperdimension-neptunia|Hyperdimension Neptunia
h|GP5HJ8EV9|hypnosismic--division-rap-battle--rhyme-anima|HYPNOSISMIC -Division Rap Battle- Rhyme Anima
i|G65VK1N76|i-cant-understand-what-my-husband-is-saying|I Can't Understand What My Husband Is Saying
i|GR19Q7GG6|i-couldnt-become-a-hero-so-i-reluctantly-decided-to-get-a-job|I Couldn’t Become a Hero, So I Reluctantly Decided to Get a Job.
i|GEXH3W49E|i-got-a-cheat-skill-in-another-world-and-became-unrivaled-in-the-real-world-too|I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too
i|G1XHJV0ZV|i-shall-survive-using-potions|I Shall Survive Using Potions!
i|GJ0H7QG4E|i-was-reincarnated-as-the-7th-prince-so-i-can-take-my-time-perfecting-my-magical-ability|I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability
i|G8DHV7KWX|ichu|I★CHU
i|G79H230GE|id-invaded|ID: INVADED
i|GYK5JGKWR|idol-incidents|Idol Incidents
i|GW4HM7NM3|idol-time-pripara|Idol Time Pripara
i|GRE50NQV6|idolish7|IDOLiSH7
i|GVDHX83JZ|idolls|Idolls!
i|G3KHEVQW5|idoly-pride|Idoly Pride
i|G6DK3X9GR|if-its-for-my-daughter-id-even-defeat-a-demon-lord|If It's for My Daughter, I'd Even Defeat a Demon Lord
i|GXJHM39E9|if-my-favorite-pop-idol-made-it-to-the-budokan-i-would-die|If My Favorite Pop Idol Made It to the Budokan, I Would Die
i|G675KQ51R|iida-tokimeki-trip|Iida Tokimeki Trip
i|G24H1NJ8D|ikebukuro-west-gate-park|Ikebukuro West Gate Park
i|GP5HJ84M5|im-giving-the-disgraced-noble-lady-i-rescued-a-crash-course-in-naughtiness|I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness
i|GVDHX851V|im-in-love-with-the-villainess|I'm in Love with the Villainess
i|G79H23VD4|im-kodama-kawashiri|I'M KODAMA KAWASHIRI
i|G6Q9GGE26|im-standing-on-a-million-lives|I'm Standing on a Million Lives
i|GG5H5X0JK|im-the-villainess-so-im-taming-the-final-boss|I'm the Villainess, So I'm Taming the Final Boss
i|GYQ4ZWV46|in-another-world-with-my-smartphone|In Another World With My Smartphone
i|G64PV1WJR|in-search-of-the-lost-future|In Search of the Lost Future
i|GJ0H7QXWZ|in-the-heart-of-kunoichi-tsubaki|In the Heart of Kunoichi Tsubaki
i|GMEHME51P|in-the-land-of-leadale|In the Land of Leadale
i|G79H23WQ7|inazma-delivery|INAZMA DELIVERY
i|GYE5KVMNR|inferno-cop|Inferno Cop
i|G9VHN9PDW|infinite-dendrogram|Infinite Dendrogram
i|G5PHNMWZX|initial-d|Initial D
i|GYZJEEQGR|inspectre|In/Spectre
i|GYX0JWZMR|interlude|Interlude
i|G6Q43113R|interviews-with-monster-girls|Interviews With Monster Girls
i|GR2P14M5R|inugami-san-to-nekoyama-san|Inugami-san to Nekoyama-san
i|GRQWE1K7R|inukami|Inukami!
i|G8DHV7E9Q|inuyashiki-last-hero|INUYASHIKI LAST HERO
i|GYWE22KGY|investor-z-motion-manga|Investor Z (Motion Manga)
i|GDKHZED8D|irina-the-vampire-cosmonaut|Irina: The Vampire Cosmonaut
i|G24H1NW17|irodorimidori|Irodorimidori
i|G6DQN9KGR|is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon|Is It Wrong to Try to Pick Up Girls in a Dungeon?
i|GR2P1P2KR|is-the-order-a-rabbit|Is the Order a Rabbit?
i|G6NQ3DZX6|is-this-a-zombie|Is this a Zombie?
i|GY79GJX1R|isekai-cheat-magician|Isekai Cheat Magician
i|G6J0WJ05R|isekai-izakaya-japanese-food-from-another-world|Isekai Izakaya: Japanese Food From Another World
i|GR8DN7N7R|isekai-quartet|ISEKAI QUARTET
i|GYW4E1GE6|island|ISLAND
i|GYE51Q81R|isuca|ISUCA
i|GJ0H7Q53J|itakiss|ItaKiss
i|GW4HM79VM|ive-been-killing-slimes-for-300-years-and-maxed-out-my-level|I've Been Killing Slimes For 300 Years And Maxed Out My Level
i|GRJK7WV4Y|iwakakeru--sport-climbing-girls-|Iwakakeru -Sport Climbing Girls-
i|GRDQKP57Y|ixion-saga-dt|Ixion Saga DT
i|GRNQ1PDZR|izetta-the-last-witch|Izetta: The Last Witch
j|GRWEQ4ZNR|japa-con-presents-agent-hazap|Japa Con Presents: Agent HaZAP
j|G6NQV80X6|japanese-anime-classic-collection|Japanese Anime Classic Collection
j|GR5PJ2NQR|jingai-san-no-yome|Jingai-san no Yome
j|GQWH0MPM2|jinki-extend|Jinki: Extend
j|G5PHNM7G1|jinsei---life-consulting|JINSEI - Life Consulting
j|GYE5K8NPR|jk-meshi|JK-MESHI!
j|GYP8DP1MY|jojos-bizarre-adventure|JoJo's Bizarre Adventure
j|GY8VXP2JY|joker-game|JOKER GAME
j|GJ0H7Q4E9|joran-the-princess-of-snow-and-blood|JORAN THE PRINCESS OF SNOW AND BLOOD
j|GRMGWEM3R|jormungand|Jormungand
j|G69VK8M8Y|joshi-kausei|Joshi Kausei
j|GG5H5X38V|jubei-chan-2-the-counterattack-of-siberia-yagyu|Jubei-Chan 2: The Counterattack of Siberia Yagyu
j|GRJQKG1EY|jubei-chan-the-ninja-girl|Jubei-chan: The Ninja Girl
j|GRDV0019R|jujutsu-kaisen|JUJUTSU KAISEN
j|G6K51X9GY|juni-taisenzodiac-war|JUNI TAISEN：ZODIAC WAR
j|GNVHKNPP7|junior-high-and-high-school-kimetsu-academy-story|Junior High and High School!! Kimetsu Academy Story
j|G68V4NDJ6|junji-ito-collection|Junji Ito Collection
j|GRMGM57VR|junjo-romantica|Junjo Romantica
j|GRNQ2QMQR|junjo-romantica-3|Junjo Romantica 3
j|G68D2DQW6|jyu-oh-sei|Jyu-Oh-Sei
k|G6WE42PG6|kaasan-moms-life|Kaasan Mom's Life
k|GR24GX896|kabaneri-of-the-iron-fortress|Kabaneri of the Iron Fortress
k|GR3VP21Z6|kado-the-right-answer|KADO: The Right Answer
k|GNVHKNG05|kageki-shojo|Kageki Shojo!!
k|GRMGP3V7R|kagewani|KAGEWANI
k|G3KHEV73Z|kaginado|KAGINADO
k|GRJ0J828Y|kaguya-sama-love-is-war|KAGUYA-SAMA: LOVE IS WAR
k|G6P50M4G6|kaiba|Kaiba
k|G6GGV5WW6|kaiji|Kaiji
k|GYQ4MK936|kaiju-girls|KAIJU GIRLS
k|GG5H5XQ7D|kaiju-no-8|Kaiju No. 8
