file_id|series_id|slug_title|title
t|G4PH0WJPN|the-banished-former-hero-lives-as-he-pleases|The Banished Former Hero Lives as He Pleases
t|GYXJ0NJ76|the-betrayal-knows-my-name|The Betrayal Knows My Name
t|GQWH0MPQ7|the-caf-terrace-and-its-goddesses|The Café Terrace and Its Goddesses
t|GYQWDDJ4Y|the-case-files-of-jeweler-richard|The Case Files of Jeweler Richard
t|GEXH3W8DG|the-case-study-of-vanitas|The Case Study of Vanitas
t|GR3K50PZR|the-crunchyroll-anime-awards|The Crunchyroll Anime Awards
t|GZJH3DJ8E|the-daily-life-of-the-immortal-king|The Daily Life of the Immortal King
t|G5PHNM403|the-dawn-of-the-witch|The Dawn of the Witch
t|G3KHEV3MV|the-day-i-became-a-god|The Day I Became a God
t|GG5H5XQP4|the-demon-prince-of-momochi-house|The Demon Prince of Momochi House
t|G24H1N334|the-detective-is-already-dead|The Detective Is Already Dead
t|GR75Z5KKY|the-devil-is-a-part-timer|The Devil is a Part-Timer!
t|GY09G9N4Y|the-diary-of-ochibi-motion-manga|The Diary of Ochibi (Motion Manga)
t|G6P8Q7NV6|the-disappearance-of-nagato-yuki-chan|The Disappearance of Nagato Yuki-Chan
t|G79H23V0G|the-duke-of-death-and-his-maid|The Duke of Death and His Maid
t|GP5HJ85WM|the-dungeon-of-black-company|The Dungeon of Black Company
t|GRVNPEQWY|the-eccentric-family|The Eccentric Family
t|GRWE17QGR|the-eccentric-family-2|The Eccentric Family 2
t|GXJHM3G24|the-family-circumstances-of-the-irregular-witch|The Family Circumstances of the Irregular Witch
t|GEXH3W8G1|the-faraway-paladin|The Faraway Paladin
t|GJ0H7Q5X9|the-fire-hunter|The Fire Hunter
t|GNVHKN983|the-foolish-angel-dances-with-the-devil|The Foolish Angel Dances with the Devil
t|G9VHN9DDX|the-fruit-of-evolution-before-i-knew-it-my-life-had-it-made|The Fruit of Evolution: Before I Knew It, My Life Had It Made
t|G65VKEXD6|the-fruit-of-grisaia|The Fruit of Grisaia
t|GYGGXPQ2Y|the-future-diary|The Future Diary
t|GRX0NN1K6|the-galaxy-railways|The Galaxy Railways
t|GR09QX10R|the-galaxy-railways-a-letter-from-the-abandoned-planet|The Galaxy Railways: A Letter from the Abandoned Planet
t|G6DK07N7R|the-garden-of-sinners|The Garden of Sinners
t|G9VHN9Q9N|the-gene-of-ai|The Gene of AI
t|GQWH0M7QP|the-genius-princes-guide-to-raising-a-nation-out-of-debt|The Genius Prince's Guide to Raising a Nation Out of Debt
t|G5PHNMWQ9|the-girl-from-the-other-side|The Girl from the Other Side
t|GNVHKN9DE|the-girl-i-like-forgot-her-glasses|The Girl I Like Forgot Her Glasses
t|GRVD0ZDQR|the-god-of-high-school|The God of High School
t|GG5H5XQ24|the-great-cleric|The Great Cleric
t|GNVHKNWXW|the-great-jahy-will-not-be-defeated|The Great Jahy Will Not Be Defeated!
t|GKEH2G4KD|the-greatest-demon-lord-is-reborn-as-a-typical-nobody|The Greatest Demon Lord Is Reborn as a Typical Nobody
t|G79H2308D|the-gymnastics-samurai|The Gymnastics Samurai
t|G79H230XN|the-heike-story|The Heike Story
t|GR4PXWK1Y|the-helpful-fox-senko-san|The Helpful Fox Senko-san
t|G3KHEV5QQ|the-hidden-dungeon-only-i-can-enter|The Hidden Dungeon Only I Can Enter
t|GRX03NK56|the-highschool-life-of-a-fudanshi|The Highschool Life of a Fudanshi
t|GZJH3DXJG|the-honor-at-magic-high-school|The Honor at Magic High School
t|G6KE07996|the-house-spirit-tatami-chan|The House Spirit Tatami-chan
t|G0XHWM5GQ|the-human-crazy-university|The Human Crazy University
t|GW4HM75NP|the-ice-guy-and-his-cool-female-colleague|The Ice Guy and His Cool Female Colleague
t|GDKHZEP21|the-iceblade-sorcerer-shall-rule-the-world|The Iceblade Sorcerer Shall Rule the World
t|G8DHV7DJ7|the-idaten-deities-know-only-peace|The Idaten Deities Know Only Peace
t|GRQ474XZY|the-idolmster-cinderella-girls|THE IDOLM@STER CINDERELLA GIRLS
t|GRMGQJ0ZR|the-idolmster-cinderella-girls-theater|THE IDOLM@STER CINDERELLA GIRLS Theater
t|GZJH3D0EP|the-idolmster-cinderella-girls-u149|THE IDOLM@STER CINDERELLA GIRLS U149
t|GJ0H7QGDK|the-idolmster-million-live|THE IDOLM@STER Million Live!
t|GKEH2G0ZK|the-idolmster-shiny-colors|THE iDOLM@STER SHINY COLORS
t|GR8V71P7R|the-idolmster-side-m|THE IDOLM@STER Side M
t|G61XQ9716|the-idolmster-sidem--wakeatte-mini|THE IDOLM@STER SideM  Wakeatte Mini!
t|GRMGDGZVR|the-irregular-at-magic-high-school|The Irregular at Magic High School
t|G0XHWM4V5|the-irresponsible-captain-tylor|The Irresponsible Captain Tylor
t|GYE5ZMXPR|the-irresponsible-galaxy-tylor|The Irresponsible Galaxy Tylor
t|GY79XX9MR|the-island-of-giant-insects|The Island of Giant Insects
t|GYMEGQ9V6|the-journey-home|The Journey Home
t|GDKHZEJEK|the-king-of-braves-gaogaigar|The King of Braves: GaoGaiGar
t|GG5H5XQ14|the-kingdoms-of-ruin|The Kingdoms of Ruin
t|GG5H5X05J|the-last-summoner|The Last Summoner
t|GKEH2G7PG|the-law-of-ueki|The Law of Ueki
t|G65P457K6|the-legend-of-black-heaven|The Legend of Black Heaven
t|G0XHWM594|the-legend-of-heroes-trails-of-cold-steel---northern-war|The Legend of Heroes: Trails of Cold Steel - Northern War
t|G3KHEV09J|the-legendary-hero-is-dead|The Legendary Hero is Dead!
t|GKEH2G079|the-leveling-of-solo-leveling|THE LEVELING OF SOLO LEVELING
t|G5PHNM7NG|the-little-lies-we-all-tell|The Little Lies We All Tell
t|G6JQ14V2R|the-lost-village|The Lost Village
t|G5PHNM7J2|the-magical-revolution-of-the-reincarnated-princess-and-the-genius-young-lady|The Magical Revolution of the Reincarnated Princess and the Genius Young Lady
t|G63K58E96|the-magnificent-kotobuki|The Magnificent KOTOBUKI
t|GG5H5X092|the-maid-i-hired-recently-is-mysterious|The Maid I Hired Recently Is Mysterious
t|G4PH0WJ3N|the-many-sides-of-voice-actor-radio|The Many Sides of Voice Actor Radio
t|G8DHV741D|the-marginal-service|THE MARGINAL SERVICE
t|G6NVQ59XY|the-master-of-ragnarok--blesser-of-einherjar|The Master of Ragnarok & Blesser of Einherjar
t|G79H23Z3P|the-masterful-cat-is-depressed-again-today|The Masterful Cat Is Depressed Again Today
t|GRGG7701R|the-melancholy-of-haruhi-suzumiya|The Melancholy of Haruhi Suzumiya
t|GR759KK5Y|the-melody-of-oblivion|The Melody of Oblivion
t|GP5HJ855D|the-millionaire-detective---balance-unlimited|The Millionaire Detective - Balance: UNLIMITED
t|GY243NN0R|the-misfit-of-demon-king-academy|The Misfit of Demon King Academy
t|G62PE7906|the-morose-mononokean|The Morose Mononokean
t|G6XJ0NGMR|the-mystic-archives-of-dantalian|The Mystic Archives of Dantalian
t|G60914GM6|the-nameko-families|The Nameko Families
t|GMEHME7Z1|the-new-gate|THE NEW GATE
t|GW4HM7PP7|the-night-beyond-the-tricornered-window|The Night Beyond the Tricornered Window
t|GDKHZEDXD|the-ones-within|The Ones Within
t|G68VXG3G6|the-perfect-insider|The Perfect Insider
t|GRP8D75KR|the-pilots-love-song|The Pilot's Love Song
t|G6EX790GR|the-price-of-smiles|The Price of Smiles
t|G79H23V91|the-prince-of-tennis|The Prince of Tennis
t|G65VP3106|the-prince-of-tennis-ii|The Prince of Tennis II
t|GW4HM751M|the-prince-of-tennis-ii-hyotei-vs-rikkai-game-of-future|The Prince of Tennis II Hyotei vs. Rikkai Game of Future
t|GY190V9ER|the-prince-of-tennis-ii-ova-vs-genius-10|The Prince of Tennis II OVA vs Genius 10
t|G5PHNMWWN|the-prince-of-tennis-ii-u-17-world-cup|The Prince of Tennis II U-17 World Cup
t|GYVD2K1WY|the-promised-neverland|THE PROMISED NEVERLAND
t|GY4PD7Z06|the-quintessential-quintuplets|The Quintessential Quintuplets
t|GY9P2JV8R|the-reflection|The Reflection
t|G1XHJVWXG|the-reincarnation-of-the-strongest-exorcist-in-another-world|The Reincarnation Of The Strongest Exorcist In Another World
t|G6W4QKX0R|the-rising-of-the-shield-hero|The Rising of the Shield Hero
t|GY8V540GY|the-royal-tutor|The Royal Tutor
t|GR3VQ7MX6|the-ryuos-work-is-never-done|The Ryuo's Work is Never Done!
t|G6ME4XJ4R|the-sacred-blacksmith|The Sacred Blacksmith
t|G1XHJV3P3|the-saints-magic-power-is-omnipotent|The Saint's Magic Power is Omnipotent
t|G6NQ5NJ36|the-silver-guardian|The Silver Guardian
t|GG5H5X7JV|the-slime-diaries|The Slime Diaries
t|GG5H5XQDD|the-strongest-magician-in-the-demon-lords-army-was-a-human|The Strongest Magician in the Demon Lord's Army Was a Human
t|G5PHNM4K8|the-strongest-sage-with-the-weakest-crest|The Strongest Sage With the Weakest Crest
t|G9VHN9QKN|the-strongest-tanks-labyrinth-raids--a-tank-with-a-rare-9999-resistance-skill-got-kicked-from-the-heros-party-|The Strongest Tank's Labyrinth Raids -A Tank with a Rare 9999 Resistance Skill Got Kicked from the Hero's Party-
t|GVDHX8QZX|the-tale-of-outcasts|The tale of outcasts
t|GR190X7E6|the-tenth-prism-motion-manga|The Tenth Prism (Motion Manga)
t|G67570P3R|the-testament-of-sister-new-devil|The Testament of Sister New Devil
t|GYE57PKGR|the-third-the-girl-with-the-blue-eye|The Third: The Girl with the Blue Eye
t|G9VHN917V|the-tower-of-druaga|The Tower of DRUAGA
t|GRNVWN7Q6|the-twelve-kingdoms|The Twelve Kingdoms
t|GRWEMM83R|the-unlimited-hyobu-kyosuke|THE UNLIMITED Hyobu Kyosuke
t|GW4HM7WZQ|the-unwanted-undead-adventurer|The Unwanted Undead Adventurer
t|GZJH3DJ1X|the-vampire-dies-in-no-time|The Vampire Dies in No Time
t|GQWH0M1XK|the-weakest-tamer-began-a-journey-to-pick-up-trash|The Weakest Tamer Began a Journey to Pick Up Trash
t|GZJH3D8W8|the-witch-and-the-beast|The Witch and the Beast
t|G79H23VVG|the-world-ends-with-you-the-animation|The World Ends With You The Animation
t|GR9PV5MD6|the-world-god-only-knows|The World God Only Knows
t|GYMGDG3WY|the-world-is-still-beautiful|The World is Still Beautiful
t|G63VP0DWY|the-world-yamizukan|The World YAMIZUKAN
t|GMEHME55K|the-worlds-finest-assassin-gets-reincarnated-in-another-world-as-an-aristocrat|The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat
t|G0XHWM1EK|the-wrong-way-to-use-healing-magic|The Wrong Way to Use Healing Magic
t|G79H2300N|the-yakuzas-guide-to-babysitting|The Yakuza's Guide to Babysitting
t|GDKHZEJ7K|the-yuzuki-familys-four-sons|The Yuzuki Family's Four Sons
t|G6WEM1V36|theatre-of-darkness-yamishibai|Theatre of Darkness: Yamishibai
t|GYVDQNGZY|thermae-romae|Thermae Romae
t|G6MGPWM86|this-art-club-has-a-problem|This Art Club Has a Problem!
t|G649MNM1Y|this-boy-is-a-professional-wizard|This Boy is a Professional Wizard
t|GEXH3W5X4|those-snow-white-notes|Those Snow White Notes
t|G649W7K0Y|three-leaves-three-colors|Three Leaves, Three Colors
t|GY75KE906|thunderbolt-fantasy|Thunderbolt Fantasy
t|GY8VJJ0GY|tiger-mask-w|Tiger Mask W
t|GRZXD4G8Y|time-bokan-24|Time Bokan 24
t|GYDQ42286|time-of-eve|Time of Eve
t|G65VGZZ76|time-travel-girl|Time Travel Girl
t|G1XHJV0KV|tis-time-for-torture-princess|"'Tis Time for ""Torture,"" Princess"
t|G6Q4MKK3R|to-be-hero|TO BE HERO
t|G63KVV3E6|to-be-heroine|To Be Heroine
t|GRW459Z8Y|to-the-abandoned-sacred-beasts|To the Abandoned Sacred Beasts
t|GG5H5XMWV|to-your-eternity|To Your Eternity
t|GRP8KG9VR|todays-menu-for-the-emiya-family|Today's Menu for the Emiya Family
t|GYWE4P1GY|tofugu|Tofugu
t|G24H1N3ZP|toilet-bound-hanako-kun|Toilet-bound Hanako-kun
t|GJ0H7QJWV|tokyo-24th-ward|Tokyo 24th Ward
t|G6NV7Z50Y|tokyo-ghoul|Tokyo Ghoul
t|G6ZXZGNKR|tokyo-majin|Tokyo Majin
t|G6QW4EZQ6|tokyo-ravens|Tokyo Ravens
t|G3KHEVMN1|tokyo-revengers|Tokyo Revengers
t|G0XHWM5Q4|tomo-chan-is-a-girl|Tomo-chan Is a Girl!
t|GJ0H7QX0Z|tomodachi-game|Tomodachi Game
t|GR9P3GD46|tonari-no-seki-kun-the-master-of-killing-time|Tonari no Seki-kun: The Master of Killing Time
t|GQWH0M1DX|tonari-no-yokai-san|Tonari no Yokai-san
t|GRWMGGQ86|tonikawa-over-the-moon-for-you|TONIKAWA: Over The Moon For You
t|G63VMPVXY|tonkatsu-dj-agetaro|Tonkatsu DJ Agetaro
t|G6P8PXJW6|toradora|Toradora!
t|GRE5MNM06|toriko|Toriko
t|GY8VDPKGY|total-eclipse|Total Eclipse
t|GY5VEEK5Y|touken-ranbu---hanamaru|Touken Ranbu - Hanamaru
t|GVDHX85PN|touken-ranbu-kai-kyoden|TOUKEN RANBU KAI KYODEN
t|G6J0G49DR|tower-of-god|Tower of God
t|GXJHM3GNX|train-to-the-end-of-the-world|Train to the End of the World
t|G0XHWM0D3|trapped-in-a-dating-sim-the-world-of-otome-games-is-tough-for-mobs|Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs
t|GRMGE945R|traveling-daru|Traveling Daru
t|GY190XZER|triage-x|Triage X
t|GG5H5X0Z8|tribe-nine|Tribe Nine
t|GRE5PPNP6|trickster|Trickster
t|GYP58QMMY|trigun|Trigun
t|GXJHM3PK5|trigun-stampede|TRIGUN STAMPEDE
t|GYX0D9QNR|trinity-blood|Trinity Blood
t|G60914JM6|trinity-seven|TRINITY SEVEN
t|GW4HM74GJ|tropical-rouge-precure|Tropical-Rouge! Precure
t|G64PK5X3R|true-cooking-master-boy|True Cooking Master Boy
t|GRK5ZKM76|true-tears|True Tears
t|G60X49JGR|try-knights|Try Knights
t|GVDHX8GMK|tsubasa-reservoir-chronicle|Tsubasa RESERVoir CHRoNiCLE
t|G675QE8JR|tsugumomo|Tsugumomo
t|G6X0QPK8Y|tsukigakirei|Tsukigakirei
t|GZJH3D719|tsukimichi--moonlit-fantasy-|TSUKIMICHI -Moonlit Fantasy-
t|G69P9M9JY|tsukipro-the-animation|TSUKIPRO THE ANIMATION
t|GREMEVDV6|tsukiuta-the-animation|TSUKIUTA. THE ANIMATION
t|GY2P9PZPY|tsuredure-children|Tsuredure Children
t|GRDKVP34Y|tsurune|Tsurune
t|GYGGV1MPY|twin-angel-twinkle-paradise|Twin Angel: Twinkle Paradise
t|G6NQ54786|twin-angels-break|Twin Angels BREAK
t|G63VM084Y|twin-star-exorcists|Twin Star Exorcists
t|GY2PQNPMY|twocar|TWOCAR
u|GRXJP0PNY|uchitama-have-you-seen-my-tama|Uchitama?! Have you seen my Tama?
u|G6VNQKMDR|ufo-ultramaiden-valkyrie|UFO Ultramaiden Valkyrie
u|GRJ0KQ32Y|ulysses-jeanne-darc-and-the-alchemist-knight|Ulysses: Jeanne d'Arc and the Alchemist Knight
u|GR79P2816|umamusume-pretty-derby|Umamusume: Pretty Derby
u|GRW47VJNY|umayon|UMAYON
u|GMEHME7XV|undead-murder-farce|Undead Murder Farce
u|GQWH0M1WK|under-ninja|UNDER NINJA
u|GJ0H7Q5J9|uniteup|UniteUp!
u|GYQ4K75Q6|unlimited-fafnir|Unlimited Fafnir
u|G9VHN9QXQ|unnamed-memory|Unnamed Memory
u|GY2P48K5Y|upotte|Upotte!!
u|G6JQ4148R|urahara|URAHARA
u|GYWE24DJY|urawa-no-usagi-chan|Urawa no Usagi-chan
u|G63VK38ZY|usagi-drop|Usagi Drop
u|G675K3Q3R|usakame|Usakame
u|GRP8011JR|utawarerumono|Utawarerumono
u|GMEHMEW4M|utawarerumono-mask-of-truth|Utawarerumono Mask of Truth
u|GNVHKN7KZ|uzaki-chan-wants-to-hang-out|Uzaki-chan Wants to Hang Out!
u|GR1XQ4Z9R|uzamaid|UzaMaid!
v|GY49P88ER|valerian-and-laureline|Valerian and Laureline
v|GNVHKDMW8|valkyrie-drive--mermaid-|Valkyrie Drive -Mermaid-
v|GRJQKQG5Y|valvrave-the-liberator|Valvrave the Liberator
v|G0XHWM130|vampire-dormitory|Vampire Dormitory
v|G64945WWY|vandread|Vandread
v|GW4HM75VZ|vazzrock-the-animation|VAZZROCK THE ANIMATION
v|GRGG388WR|venus-project--climax-|Venus Project -Climax-
v|GP5HJ812E|venus-versus-virus|Venus Versus Virus
v|GKEH2G099|villainess-level-99-i-may-be-the-hidden-boss-but-im-not-the-demon-lord|Villainess Level 99: I May Be the Hidden Boss But I'm Not the Demon Lord
v|GEXH3WKK0|vinland-saga|VINLAND SAGA
v|GJ0H7QGME|viral-hit|Viral Hit
v|GR3KZZ3ZR|virtualsan---looking|VIRTUALSAN - LOOKING
v|GMEHME4M4|vivy--fluorite-eyes-song-|Vivy -Fluorite Eye's Song-
v|GEXH3W5WN|vlad-love|VLAD LOVE
v|GYNVJGJGR|voice-of-fox|VOICE OF FOX
v|G69VQEW3Y|vs-knight-lamune--40-fire|VS Knight Lamune & 40 Fire
v|G6793E94Y|vs-knight-lamune--40-fresh|VS Knight Lamune & 40 Fresh
w|GY3K980XY|wacky-tv-nanana|Wacky TV Nanana
w|GYX03QJKR|wagamama-high-spec|Wagamama High Spec
w|GRGG9K1PR|wakakozake|Wakakozake
w|GYK5X214R|wakakozake-drama|Wakakozake (Drama)
w|G69P3GW8Y|wake-up-girls|Wake Up, Girls!
w|G6JQKVDWR|walkure-romanze|Walkure Romanze
w|G79H23VNQ|wandering-witch-the-journey-of-elaina|Wandering Witch: The Journey of Elaina
w|GRDQVE1ZY|wanna-be-the-strongest-in-the-world|Wanna be the Strongest in the World
w|GNVHKNG35|warlords-of-sigrdrifa|Warlords of Sigrdrifa
w|GR2420096|wataten-an-angel-flew-down-to-me|WATATEN!: an Angel Flew Down to Me
w|GDKHZE1PX|wave--lets-go-surfing-|WAVE!! -Let's go surfing!!-
w|G8DHV7495|wave-listen-to-me|Wave, Listen to Me!
w|GR8DN8XDR|we-never-learn-bokuben|We Never Learn: BOKUBEN
w|GYNVQZK8R|we-rent-tsukumogami|We Rent Tsukumogami
w|G6759W00R|we-without-wings---under-the-innocent-sky|We, Without Wings - under the innocent sky
w|G6GGP1ME6|web-ghosts-pipopa|Web Ghosts PiPoPa
w|G63K3W8E6|welcome-chitose|Welcome, Chitose
w|G6NVG970Y|welcome-to-demon-school-iruma-kun|Welcome to Demon School! Iruma-kun
w|G6ME8JGZR|welcome-to-the-japari-park|Welcome to the JAPARI PARK
w|G6MGNDGW6|welcome-to-the-n-h-k|Welcome to the N-H-K
w|GYMGDZN4Y|when-supernatural-battles-became-commonplace|When Supernatural Battles Became Commonplace
w|G6K5E8M9Y|white-album|White Album
w|GR2P5EK0R|white-album-2|White Album 2
w|GY19N1X9R|why-cant-seiya-todoin-16-year-old-get-a-girlfriend|Why can't Seiya Todoin, 16-Year-Old, get a girlfriend?
w|GYVD2XZXY|why-did-you-come-to-japan|Why Did You Come to Japan?
w|GVDHX8Q71|why-raeliana-ended-up-at-the-dukes-mansion|Why Raeliana Ended Up at the Duke's Mansion
w|G63K9XG96|why-the-hell-are-you-here-teacher|Why the hell are you here, Teacher!?
w|G3KHEVDPE|wind-breaker|WIND BREAKER
w|G63K95846|wise-mans-grandchild|Wise Man's Grandchild
w|G6DQV1J9R|witch-craft-works|Witch Craft Works
w|G1XHJVWK5|witch-hunter-robin|Witch Hunter Robin
w|G619MDQ1Y|witchblade|Witchblade
w|G6PP7W7V6|with-a-dog-and-a-cat-every-day-is-fun|With a Dog AND a Cat, Every Day is Fun
w|GP5HJ83E1|wixoss-divaalive|WIXOSS DIVA(A)LIVE
w|GY1XMV90Y|wolfs-rain|Wolf's Rain
w|GXJHM372Z|wonder-egg-priority|WONDER EGG PRIORITY
w|GR9P3G7V6|wonder-momo|Wonder Momo
w|G9VHN9QWN|wonderful-precure|Wonderful Precure!
w|GR248VWM6|woodpecker-detectives-office|Woodpecker Detective's Office
w|GYX0M3J7R|woosers-hand-to-mouth-life|Wooser's Hand-to-Mouth Life
w|GRE5KWDX6|woosers-hand-to-mouth-life-phantasmagoric-arc|Wooser’s Hand-to-Mouth Life: Phantasmagoric Arc
w|GR5V74P3R|working-buddies|Working Buddies!
w|GRMGD9JGR|world-break-aria-of-curse-for-a-holy-swordsman|World Break: Aria of Curse for a Holy Swordsman
w|G6DQD29GR|world-fool-news|World Fool News
w|GR757DMKY|world-trigger|World Trigger
w|G6MGQ9XG6|worldend-what-do-you-do-at-the-end-of-the-world-are-you-busy-will-you-save-us|WorldEnd: What do you do at the end of the world? Are you busy? Will you save us
w|G24H1N3XV|worlds-end-harem|World's End Harem
w|GYJQ2WVD6|wwwwagnaria|WWW.WAGNARIA!!
w|G60XZ8MER|wz|W'z
x|G1XHJVWV5|x|X
x|GY9VXGXVR|xuan-yuan-sword-luminary|Xuan Yuan Sword Luminary
x|GMEHME89G|xxxholic|xxxHOLiC
x|GDKHZEP3W|xy|X&Y
y|GYVNE7QD6|yakitate-japan|Yakitate!! Japan
y|G63VMKVQY|yamada-kun-and-the-seven-witches|Yamada-kun and the Seven Witches
y|GRW4GQK2Y|yamadas-first-time-b-gata-h-kei|Yamada's First Time: B Gata H Kei
y|G5PHNM30D|yamibo--darkness-the-hat-and-travelers-of-the-books|YAMIBO:  Darkness, the Hat, and Travelers of the Books
y|G63W41KD6|yashahime-princess-half-demon|Yashahime: Princess Half-Demon
y|G5PHNM92J|yatagarasu-the-raven-does-not-choose-its-master|YATAGARASU: The Raven Does Not Choose Its Master
y|G64PX8N1R|yatogame-chan-kansatsu-nikki|Yatogame-chan Kansatsu Nikki
y|G5PHNM9ZM|yohane-the-parhelion--sunshine-in-the-mirror|YOHANE THE PARHELION -SUNSHINE in the MIRROR
y|G6X0J1G0Y|yokuwakaru-gendai-maho|Yokuwakaru Gendai Maho
y|G6VN35J7R|yona-of-the-dawn|Yona of the Dawn
y|GR190VQE6|yosuga-no-sora-in-solitude-where-we-are-least-alone|Yosuga no Sora: In Solitude Where We are Least Alone
y|GYW4DK726|yotsuiro-biyori|Yotsuiro Biyori
y|GYMG8GV3Y|you-and-me|You and Me
y|GYP85GJ1Y|you-and-me-2|You and Me 2
y|GYG512QDY|you-dont-know-gunma-yet|You Don't Know Gunma Yet
y|G63V7KN9Y|your-lie-in-april|Your lie in April
y|GRGGVKP4R|yowamushi-pedal|Yowamushi Pedal
y|GRWEK728R|yowamushi-pedal-new-generation|Yowamushi Pedal New Generation
y|G6P8DV7V6|yu-gi-oh|Yu-Gi-Oh!
y|G62P107J6|yu-gi-oh-5ds|Yu-Gi-Oh! 5D's
y|GYDQ77GZ6|yu-gi-oh-arc-v|Yu-Gi-Oh! ARC-V
y|GY8V1ED9Y|yu-gi-oh-gx|Yu-Gi-Oh! GX
y|GRGGX7K1R|yu-gi-oh-vrains|Yu-Gi-Oh! VRAINS
y|GRDQD8PDY|yu-gi-oh-zexal|Yu-Gi-Oh! ZEXAL
y|GYVD185XY|yu-no-a-girl-who-chants-love-at-the-bound-of-this-world|YU-NO: A Girl Who Chants Love at the Bound of This World
y|GR9PKENW6|yu-yu-hakusho|Yu Yu Hakusho
y|G9VHN97PK|yurei-deco|YUREI DECO
y|GMEHME8VE|yuri-is-my-job|Yuri Is My Job!
y|GY2PEJ0MY|yuri-on-ice|Yuri!!! on ICE
y|G68VD9296|yurumates3dei|Yurumates3Dei
y|GY19XDNQR|yuruyuri|YuruYuri
y|G68DV8D46|yuuna-and-the-haunted-hot-springs|Yuuna and the Haunted Hot Springs
z|GREXH8DQ2|zaion-i-wish-you-were-here|Zaion: I Wish You Were Here
z|GY2P5MW0Y|zapuni|Zapuni
z|GYXJPEW76|zo-zo-zombie|Zo Zo Zombie
z|GJ0H7QGQK|zom-100-bucket-list-of-the-dead|Zom 100: Bucket List of the Dead
z|GRJ0K7X5Y|zombie-land-saga|ZOMBIE LAND SAGA
z|G63VM99QY|zombie-loan|Zombie Loan
